14,32,16,1.16,0,0
18,36,15,1.22,1,0
22,39,0,0,0,0
25,41,14,1.35,0,0
20,34,10,1.69,3,0
26,38,4,1.98,12,0
23,43,2,1.95,13,0
22,40,4,2.14,11,0
32,49,6,2.03,14,0
29,50,5,2.23,35,0
30,51,10,1.98,35,0
34,52,18,1.95,29,0
32,49,20,2.06,44,0
38,55,23,2,46,0
38,65,24,2.12,54,0
37,63,28,1.95,49,0
44,68,35,2.12,41,0
49,73,39,2.06,26,0
60,83,30,2.28,29,0
57,79,22,2.06,35,0
50,74,10,2.59,55,0
53,81,4,2.11,50,0
56,84,6,1.83,33,0
48,65,10,1.59,21,0
41,66,3,1.62,0,0
43,76,0,0,0,0
49,74,2,2,18,0
50,76,2,1.74,18,0
55,74,1,2.07,22,0
52,75,2,2.21,39,0
56,88,1,3.46,50,0
64,98,2,4.06,47,0
75,119,3,3.83,56,0
93,139,5,3.13,57,0
104,141,10,2.71,59,0
77,124,24,2.22,53,0
66,117,29,2.17,51,0
46,115,33,2.07,51,0
44,104,49,2.14,42,0
49,107,65,2.43,27,0
70,112,67,2.17,21,0
75,115,58,2.3,25,0
93,121,45,2.47,31,0
96,126,43,2.25,15,0
94,130,38,1.85,2,0
82,118,34,1.68,7,0
70,102,26,1.59,9,0
63,102,25,1.36,2,0
63,95,0,0,0,0
56,91,18,1.35,0,0
55,72,19,1.3,0,0
46,70,18,1.4,0,0
46,69,14,1.63,1,0
42,69,8,1.96,9,0
35,64,7,1.95,11,0
32,59,8,2.02,9,0
32,64,11,1.97,10,0
47,64,12,1.8,6,0
36,56,18,1.75,3,0
40,50,25,1.89,4,0
28,47,27,1.62,7,0
28,57,29,1.63,3,0
23,51,30,1.67,5,0
25,49,36,1.91,5,0
38,51,26,1.81,3,0
43,63,19,1.79,2,0
38,65,14,1.8,1,0
41,67,13,1.84,1,0
48,73,12,1.72,2,0
41,69,14,1.53,0,0
33,64,12,1.35,0,0
28,54,0,0,0,0
25,51,12,1.31,0,0
23,63,12,1.34,1,0
35,66,11,1.36,1,0
32,69,14,1.49,0,0
36,56,9,1.6,3,0
35,52,5,1.98,10,0
33,49,6,1.99,10,0
27,49,7,1.92,9,0
28,44,10,1.92,7,0
35,42,13,1.94,4,0
36,39,17,1.88,6,0
27,29,23,1.84,8,0
21,23,28,1.63,9,0
26,33,32,1.54,1,0
27,43,31,1.66,5,0
26,45,28,1.85,4,0
36,44,26,1.9,1,0
41,51,16,1.84,2,0
39,58,11,1.97,8,0
40,56,11,1.97,4,0
40,63,16,1.66,0,0
34,60,16,1.52,0,0
24,51,0,0,0,0
19,44,12,1.35,0,0
24,43,14,1.35,0,0
29,58,14,1.39,0,0
28,53,15,1.37,0,0
33,56,15,1.46,0,0
27,53,14,1.61,1,0
25,50,10,1.85,3,0
