33,44,15,0.33,8,1
32,42,11,0.32,9,1
32,41,8,0.36,10,1
34,42,8,0.34,10,1
34,42,7,0.38,10,1
36,41,6,0.46,10,1
38,45,1,0.59,12,1
43,54,2,0.8,13,1
47,62,8,0.58,13,1
46,62,21,0.32,7,2
42,60,32,0.31,6,2
39,58,46,0.36,8,2
37,57,48,0.29,6,2
34,56,0,0,0,0
34,56,52,0.29,8,1
35,61,56,0.33,9,1
38,66,58,0.46,14,1
40,71,58,0.6,19,2
43,76,56,0.61,19,2
47,87,46,0.57,20,2
52,94,39,0.51,15,1
55,90,36,0.53,13,1
58,87,37,0.5,10,2
63,81,30,0.58,13,1
67,78,19,0.65,15,1
69,82,25,0.53,11,1
72,83,21,0.53,11,1
73,86,21,0.55,10,2
76,87,19,0.56,11,2
79,90,10,0.71,15,1
78,89,8,0.78,15,1
80,90,4,1.1,20,1
83,96,14,0.94,18,4
86,97,27,0.79,14,4
90,98,45,0.64,9,3
83,91,53,0.5,6,2
71,83,58,0.46,6,2
62,81,63,0.48,7,2
60,83,0,0,0,0
57,86,65,0.36,8,1
56,84,63,0.4,10,1
0,0,0,0,0,0
53,81,56,0.51,15,2
54,86,49,0.61,16,2
59,86,52,0.57,13,2
65,86,41,0.67,18,2
71,87,23,0.89,28,2
76,90,8,1.07,34,1
76,95,22,0.77,21,2
75,94,22,0.65,15,1
76,88,26,0.59,12,1
78,88,19,0.63,14,1
81,92,19,0.69,11,1
81,90,18,0.7,12,1
79,91,13,0.84,15,1
79,91,12,0.9,18,1
87,98,17,0.9,17,2
92,103,30,0.72,14,2
89,100,43,0.61,11,2
83,92,51,0.47,9,2
73,86,55,0.38,7,1
62,84,61,0.38,7,2
56,77,63,0.38,7,2
54,77,0,0,0,0
50,74,52,0.48,12,1
46,71,48,0.51,15,1
42,71,40,0.56,16,1
42,68,32,0.55,14,2
44,63,24,0.44,11,1
43,59,21,0.48,10,2
42,56,21,0.43,10,1
41,53,12,0.57,19,1
42,53,11,0.56,15,1
46,59,9,0.5,15,1
49,62,9,0.48,14,1
50,64,9,0.44,11,1
48,63,7,0.43,11,1
49,60,4,0.49,13,1
46,58,3,0.49,15,1
45,64,4,0.68,16,1
43,66,10,0.64,17,1
42,64,24,0.45,10,1
42,60,34,0.46,10,1
42,62,42,0.42,7,1
40,63,45,0.39,6,1
37,64,50,0.39,8,1
38,63,54,0.4,7,1
38,63,56,0.43,11,1
45,70,0,0,0,0
47,79,42,0.63,21,1
47,83,35,0.65,21,1
47,81,24,0.56,17,1
45,71,23,0.42,11,2
40,60,21,0.39,10,1
38,55,19,0.45,12,1
37,55,19,0.44,10,1
36,57,11,0.56,15,1
36,60,6,0.57,18,1
41,65,8,0.55,13,1
46,64,5,0.59,14,1
49,64,9,0.51,11,1
49,61,10,0.48,9,1
48,57,8,0.6,12,1
52,58,9,0.66,12,1
55,67,14,0.7,13,1
62,75,28,0.64,11,2
67,81,37,0.54,8,1
63,77,43,0.47,8,1
58,73,44,0.46,11,1
55,73,45,0.41,11,1
51,75,52,0.37,8,1
48,73,54,0.4,8,1
43,72,55,0.4,8,1
