37,69,0,0,0,0
30,49,8,0.78,27,1
39,52,7,0.77,31,1
33,61,15,0.72,27,0
30,62,19,0.68,20,1
27,53,17,0.74,20,3
31,55,9,0.93,29,5
44,69,5,1.23,35,4
42,79,12,1.03,32,3
43,80,30,0.85,22,2
39,76,44,0.73,15,2
37,65,56,0.63,9,0
29,56,57,0.56,7,0
27,71,0,0,0,0
28,47,0,0,0,0
27,51,61,0.57,0,1
27,46,56,0.56,1,0
25,50,50,0.8,8,2
26,57,26,1.02,23,4
36,69,7,1.06,45,5
41,74,31,1.1,35,2
50,86,12,1.1,49,3
46,67,20,1.03,35,2
49,74,0,0,0,0
42,70,17,0.89,30,1
48,65,25,0.77,17,1
49,78,11,0.79,24,1
48,76,4,0.83,23,1
50,81,0,0.96,31,1
62,96,0,1.06,32,4
61,98,0,1.26,33,5
73,112,2,1.45,37,4
75,126,19,0.96,26,2
50,84,38,0.82,13,2
42,82,51,0.76,11,2
43,79,68,0.67,3,1
42,69,81,0.59,0,0
41,59,86,0.62,1,1
39,63,90,0.62,3,1
46,68,94,0.62,3,1
48,70,98,0.68,6,0
51,77,84,0.88,16,2
55,84,59,1.02,30,4
64,99,26,1.14,39,3
76,113,0,1.67,79,3
83,116,5,1.69,68,2
91,121,0,0,0,0
88,124,3,1.44,69,3
95,140,0,1.52,66,2
114,139,5,1.38,57,2
124,143,4,1.36,40,2
120,150,2,1.38,43,2
127,154,0,1.61,56,2
99,148,0,1.82,52,5
96,141,0,1.98,49,6
97,143,1,1.87,50,5
95,149,9,1.43,41,8
84,128,31,1.11,31,8
73,115,51,0.9,24,9
65,99,73,0.78,10,4
48,83,96,0.78,12,1
59,92,137,1.04,26,2
89,136,152,0.96,20,2
91,131,144,0.94,21,2
92,129,120,1,31,2
99,137,102,1.09,33,6
102,145,61,1.25,39,6
109,148,26,1.34,38,3
114,150,7,1.52,51,2
129,162,0,0,0,0
114,142,11,1.51,54,3
101,129,20,1.34,37,1
86,107,34,1.01,14,0
90,95,30,0.99,10,0
90,98,26,1.05,10,0
93,103,30,0.96,10,0
104,120,10,1.14,24,0
112,145,1,1.55,30,2
125,133,0,1.69,56,4
129,142,1,1.42,48,4
129,145,26,1.16,41,10
103,131,46,1.01,30,8
83,107,79,1.02,23,5
78,114,109,0.78,7,4
63,92,107,0.74,16,2
62,98,111,0.76,8,1
64,97,105,0.73,7,1
62,93,89,0.73,15,2
63,87,78,0.7,13,2
65,95,66,0.8,17,3
63,90,50,0.92,25,4
64,96,29,0.99,36,4
83,106,0,0,0,0
77,103,27,0.99,28,3
65,84,41,0.81,14,1
54,69,35,0.62,4,0
36,59,32,0.51,0,0
34,40,26,0.53,0,0
27,44,16,0.62,1,0
36,49,3,0.72,15,0
43,57,2,0.84,16,0
48,67,0,1.07,12,1
67,82,0,1.36,40,4
69,85,0,1.51,22,3
57,106,4,1.14,30,5
57,96,9,1.06,37,5
61,98,24,1.14,45,5
65,110,57,0.96,31,3
58,93,90,0.87,20,1
72,108,112,0.74,6,1
66,101,113,0.7,6,1
64,103,105,0.86,22,1
78,133,97,0.8,20,1
80,116,75,0.98,29,3
92,132,38,1.23,44,5
104,142,0,0,0,0
120,162,1,1.57,76,5
127,162,1,1.76,70,6
136,173,0,2.09,69,5
128,162,0,1.56,59,3
101,135,16,0.85,34,2
58,83,21,0.53,12,2
42,65,16,0.55,15,2
46,65,9,0.63,17,1
48,77,6,0.68,24,1
57,85,2,0.83,27,4
72,98,4,0.98,25,4
82,118,9,1.09,25,3
101,141,26,0.99,14,3
90,130,37,0.8,5,3
63,100,42,0.79,4,2
59,91,46,0.62,1,1
44,66,52,0.45,0,0
23,35,57,0.49,1,0
32,57,62,0.48,0,0
30,54,64,0.49,0,0
30,56,63,0.66,6,0
48,74,17,1.23,35,1
51,75,0,0,0,0
57,98,11,1.23,43,2
57,101,4,1.24,44,1
65,102,11,1.07,34,1
59,90,12,1.01,35,1
62,100,26,0.78,22,1
55,93,29,0.79,17,1
68,97,20,0.73,19,7
81,108,11,0.72,22,4
71,106,3,0.75,25,2
69,95,1,0.81,24,1
68,98,2,0.97,22,3
71,106,2,1.35,24,5
73,117,4,1.41,26,3
89,128,0,0,0,0
53,93,22,0.68,12,3
33,70,34,0.6,8,2
31,69,45,0.53,7,1
26,60,57,0.43,2,0
23,49,68,0.46,4,0
31,58,70,0.46,9,0
36,70,64,0.42,8,0
32,62,62,0.48,13,0
30,65,51,0.63,18,2
33,65,43,0.85,25,2
35,75,28,0.88,28,1
46,82,6,1.08,46,1
39,82,2,1.16,40,1
51,77,4,1.04,39,1
48,75,7,0.8,31,0
40,69,10,0.78,31,0
46,73,19,0.68,20,0
56,76,25,0.62,12,1
56,80,21,0.67,13,2
65,90,15,0.7,16,1
68,90,6,0.89,26,3
71,91,3,1.32,28,4
75,106,0,0,0,0
85,121,6,1.66,44,5
94,134,12,1.43,54,6
89,128,32,1.01,41,9
68,104,46,0.94,41,9
63,100,57,0.82,34,5
59,90,69,0.51,9,1
39,62,86,0.53,7,1
44,70,128,0.76,18,2
76,119,79,0.55,13,1
44,71,49,0.65,14,2
34,63,32,0.83,22,2
46,72,22,1.08,52,3
88,134,18,1.24,60,4
118,159,4,1.44,91,7
131,175,4,1.61,83,5
130,167,4,1.92,72,2
129,160,4,2.02,71,2
140,163,5,1.43,61,2
116,143,3,1.12,48,5
92,131,3,1,40,4
75,114,4,1.05,38,3
80,118,4,1.19,35,5
91,125,0,0,0,0
69,113,8,1.13,30,4
63,97,15,1.03,25,3
60,86,25,1.07,32,4
76,106,45,0.93,25,3
78,113,0,0,0,0
65,93,0,0,0,0
50,73,73,0.56,8,1
44,72,80,0.54,9,1
51,72,94,0.59,7,2
52,80,92,0.62,10,2
56,86,62,0.77,21,3
51,82,49,0.78,15,3
60,107,18,1.23,55,3
79,120,14,1.29,52,3
72,114,3,1.52,61,3
77,118,2,1.35,52,3
76,111,2,1.51,59,2
73,119,2,1.67,60,2
70,105,2,2.28,62,3
88,122,2,2.11,58,4
81,112,4,1.18,41,3
81,109,8,0.97,24,3
100,128,0,0,0,0
108,130,2,1.32,28,5
96,141,5,1.69,40,5
93,129,15,1.39,44,5
106,133,30,1.13,36,4
90,121,50,0.97,26,4
88,121,72,0.79,15,3
73,98,86,0.6,8,1
58,84,97,0.53,3,1
50,81,93,0.54,3,2
48,76,88,0.55,5,1
50,78,76,0.54,8,1
43,68,54,0.73,21,3
43,70,37,0.95,34,3
52,92,16,1.2,54,2
60,101,5,1.46,64,2
70,105,3,1.56,60,3
80,112,2,1.64,55,3
79,117,2,1.43,49,1
80,105,2,1.54,52,1
73,97,2,1.58,51,3
71,105,2,1.58,63,3
71,109,12,0.9,39,2
63,95,0,0,0,0
71,102,12,1.08,27,5
90,116,5,1.22,37,5
85,114,4,1.51,31,3
90,132,6,1.72,45,4
100,137,28,1.19,40,4
88,125,48,1.1,34,5
88,135,71,0.9,22,4
76,126,96,0.67,7,2
68,103,110,0.68,2,2
75,108,101,0.65,1,1
67,104,90,0.61,0,1
62,94,118,0.8,17,1
98,143,119,0.99,14,3
94,152,86,1.2,24,4
103,136,44,1.43,40,3
105,145,46,0.89,14,2
57,95,42,0.66,1,1
39,60,33,0.77,8,2
44,66,36,0.75,8,1
64,75,23,0.85,15,0
67,81,32,0.78,11,0
73,93,39,0.66,2,0
90,97,0,0,0,0
43,62,12,0.56,1,0
34,54,10,0.62,4,1
41,56,13,0.62,0,2
23,42,12,0.63,3,1
24,42,19,0.56,0,1
19,41,21,0.56,0,1
23,39,28,0.54,0,1
25,45,39,0.49,0,0
24,43,47,0.4,0,0
21,38,53,0.4,1,0
21,46,57,0.42,0,0
27,46,50,0.46,1,0
28,48,35,0.54,8,0
37,68,25,0.82,25,3
48,77,42,0.71,8,3
39,59,29,0.6,8,2
46,57,25,0.72,11,1
33,50,21,0.78,16,1
33,42,14,0.81,22,1
33,47,20,0.65,8,0
25,42,7,0.68,16,0
24,44,7,0.63,18,0
25,48,0,0,0,0
25,44,19,0.48,1,0
21,43,14,0.48,2,0
24,55,8,0.59,7,1
28,60,5,0.68,10,2
30,57,4,0.82,13,2
37,65,7,0.81,11,2
35,64,14,0.72,9,3
42,62,34,0.65,2,2
25,50,50,0.59,0,1
13,34,54,0.49,0,0
17,34,53,0.6,4,0
24,44,58,0.65,6,1
28,53,64,0.61,3,0
30,51,63,0.64,4,0
23,53,58,0.81,7,2
28,48,48,0.91,10,3
30,51,41,0.92,9,2
31,50,35,0.95,10,1
32,48,32,0.95,7,1
37,54,32,0.88,5,1
30,47,26,0.79,6,0
26,43,26,0.74,2,0
30,37,92,7.34,2,90
32,44,24,0.71,0,1
25,47,22,0.69,0,0
33,43,20,0.7,0,1
33,45,17,0.78,1,2
28,47,11,0.91,9,3
28,46,10,0.93,14,2
32,54,15,0.92,16,3
30,59,27,0.88,10,3
32,58,38,0.87,10,3
35,63,54,0.79,7,1
28,51,73,0.69,2,0
28,57,79,0.67,1,0
29,54,67,0.72,8,0
30,62,0,0,0,0
25,55,77,0.67,6,1
29,59,66,0.86,9,2
25,57,55,1.02,12,2
42,64,36,1.15,21,2
55,73,21,1.15,30,2
44,59,13,1.28,34,2
37,68,14,1.29,25,2
49,65,21,1,12,0
33,61,32,0.79,6,0
36,54,38,0.72,0,0
25,44,40,0.69,0,0
23,43,36,0.67,0,0
21,45,37,0.66,0,0
23,46,34,0.76,0,1
23,41,28,0.88,2,2
22,46,25,0.9,3,1
24,55,32,0.84,1,1
28,49,38,0.79,0,1
22,44,47,0.74,0,1
21,43,59,0.74,1,1
28,40,62,0.7,5,0
26,47,58,0.65,6,1
23,47,0,0,0,0
22,44,75,0.62,4,1
24,53,68,0.65,10,1
32,55,53,0.77,19,3
32,49,42,0.92,19,2
28,42,28,1.01,23,1
31,49,10,1.09,35,1
31,51,4,1.23,39,2
45,66,4,1.18,36,2
46,63,2,1.12,31,0
42,64,2,1.12,31,0
38,54,3,0.98,29,1
42,65,4,0.83,22,1
42,61,8,0.8,18,1
39,52,4,0.88,27,1
45,63,5,0.88,27,2
36,59,7,0.88,29,3
29,48,7,0.99,29,2
31,56,14,0.94,23,2
35,65,26,0.85,15,2
30,59,35,0.83,13,3
31,63,47,0.75,10,1
36,59,64,0.63,5,0
34,51,0,0,0,0
26,52,73,0.63,6,1
29,49,78,0.58,6,1
26,51,76,0.6,6,1
24,50,59,0.78,16,2
19,55,46,0.94,22,2
28,56,35,0.93,22,1
25,50,19,1.05,34,1
36,53,12,1.06,38,1
45,58,9,1.04,36,1
44,67,5,0.94,37,0
43,65,3,0.95,36,0
40,66,7,0.79,29,1
53,62,9,0.71,25,2
43,67,14,0.69,18,1
40,56,18,0.64,13,1
37,54,10,0.74,22,2
41,59,3,0.99,30,3
41,68,4,1.06,34,3
38,69,7,1.19,36,3
38,77,11,1.19,35,3
40,70,21,0.88,23,2
33,60,25,0.74,19,1
27,60,0,0,0,0
27,55,37,0.62,10,0
20,61,41,0.63,9,1
22,49,45,0.62,9,1
24,47,46,0.65,12,1
34,60,33,0.91,23,2
33,60,26,1,27,3
30,61,10,1.04,41,3
38,86,8,1,39,2
36,70,8,0.91,36,3
33,68,4,0.9,38,4
35,60,3,0.84,35,2
35,62,8,0.76,30,1
32,53,2,0.82,33,1
35,57,2,0.87,36,2
40,63,3,0.76,35,2
41,65,2,0.78,35,3
40,69,3,0.87,31,3
42,63,2,1,35,4
42,63,2,1.23,37,3
45,77,5,1.19,38,4
43,86,9,1.07,34,3
42,79,13,1.08,35,3
32,85,0,0,0,0
42,80,28,0.8,29,1
37,73,33,0.66,21,1
30,70,39,0.57,10,1
28,63,39,0.77,24,1
42,75,36,0.8,26,1
34,74,28,0.96,28,2
47,78,13,1.12,39,3
47,87,7,1.08,42,2
40,72,3,1.12,44,2
45,80,4,1.02,39,2
