60,78,1,0.62,2,0
52,65,1,0.66,2,0
46,60,0,0.62,1,0
48,60,0,0.6,1,0
48,56,0,0.5,1,0
40,51,0,0.5,1,0
43,51,0,0.5,1,0
38,51,1,0.59,2,0
36,48,1,0.59,1,0
40,49,0,0,0,0
40,52,19,0.6,2,0
49,65,30,0.6,2,0
44,61,44,0.59,2,0
44,62,46,0.55,2,0
47,62,53,0.55,3,0
43,63,53,0.53,3,0
38,56,55,0.53,2,0
41,58,45,0.58,5,0
43,69,20,0.67,8,0
46,84,13,0.72,7,0
51,80,6,0.71,6,0
66,89,3,0.65,3,0
56,79,0,0.59,3,0
47,68,0,0.55,2,0
42,55,0,0.52,1,0
39,52,0,0.52,1,0
39,50,0,0.5,1,0
37,45,0,0.51,1,0
37,47,0,0.5,1,0
38,48,2,0.5,1,0
34,40,3,0.49,1,0
29,35,2,0.56,2,0
36,41,0,0,0,0
38,45,7,0.53,1,0
29,40,19,0.49,2,0
32,45,28,0.43,2,0
42,54,19,0.51,2,0
44,57,16,0.61,8,1
42,55,0,0,0,0
31,43,42,0.35,1,1
26,42,54,0.4,2,0
32,48,50,0.47,3,0
39,60,22,0.71,9,0
70,118,14,0.7,7,0
67,90,10,0.59,5,0
50,67,7,0.52,4,0
46,65,4,0.49,3,0
44,52,4,0.41,2,0
36,54,3,0.4,1,0
36,49,3,0.41,1,0
35,47,2,0.4,1,0
29,45,1,0.41,1,0
36,44,3,0.35,1,0
33,45,3,0.34,1,0
36,47,2,0.33,1,0
35,44,3,0.39,1,0
34,41,4,0.41,1,0
33,43,13,0.4,1,0
28,43,35,0.39,2,0
34,49,54,0.38,2,0
35,48,0,0,0,0
35,52,64,0.29,1,0
33,53,70,0.31,2,0
38,58,70,0.29,1,1
32,45,72,0.35,2,1
39,59,60,0.39,4,0
42,61,26,0.75,14,1
90,136,18,0.81,9,0
62,91,12,0.9,7,0
65,83,11,0.89,4,0
62,73,8,0.74,3,0
51,65,7,0.62,2,0
48,63,5,0.58,1,0
54,61,6,0.51,1,0
46,53,5,0.46,1,0
42,46,3,0.42,1,0
40,48,1,0.39,1,0
40,49,1,0.36,1,0
41,49,1,0.42,1,0
45,60,2,0.54,2,0
46,67,8,0.44,2,0
37,54,17,0.42,1,0
39,55,39,0.4,1,0
41,53,0,0,0,0
44,56,58,0.44,1,0
45,64,72,0.4,1,0
46,69,74,0.34,1,0
39,61,73,0.36,2,0
39,56,71,0.44,3,1
49,69,59,0.47,4,0
45,73,32,0.58,8,0
58,94,19,0.66,8,0
67,96,15,0.6,5,0
59,82,11,0.55,4,0
61,80,8,0.53,3,0
56,82,6,0.59,2,0
58,76,7,0.59,2,0
50,72,5,0.52,1,0
46,59,3,0.52,1,0
47,57,2,0.5,1,0
45,52,1,0.46,1,0
47,55,1,0.42,1,0
47,56,1,0.53,2,0
66,77,2,0.63,3,0
67,82,4,0.55,3,0
51,70,19,0.5,1,0
47,71,0,0,0,0
46,70,45,0.41,1,0
48,62,61,0.4,1,0
45,70,70,0.4,1,0
44,73,75,0.4,1,0
47,70,73,0.4,1,0
51,72,68,0.48,3,0
45,77,0,0,0,0
45,77,0,0,0,0
0,0,0,0,0,0
16,27,26,0.25,2,1
16,27,21,0.22,2,0
14,27,19,0.25,2,0
17,26,14,0.25,2,0
18,25,6,0.24,3,0
16,27,4,0.2,3,0
18,24,3,0.2,3,0
18,34,4,0.23,3,0
18,25,3,0.27,3,0
16,27,3,0.26,3,0
17,19,3,0.26,3,0
14,19,4,0.21,2,0
17,20,4,0.25,3,0
36,38,7,0.3,3,0
29,36,25,0.32,2,0
34,38,35,0.3,2,0
24,40,50,0.3,1,0
23,33,53,0.23,1,0
18,30,54,0.3,1,0
19,29,56,0.22,1,0
20,32,0,0,0,0
18,30,53,0.19,1,0
20,33,28,0.3,8,0
24,43,12,0.32,8,0
23,42,6,0.34,7,0
25,40,4,0.35,5,0
25,40,7,0.32,4,0
24,34,11,0.3,2,0
29,36,13,0.27,2,0
24,38,8,0.24,2,0
24,32,7,0.23,2,0
25,37,7,0.2,1,0
19,32,6,0.22,1,0
24,26,4,0.28,2,0
22,35,2,0.3,3,0
28,43,3,0.28,2,0
23,41,8,0.26,2,0
27,41,24,0.3,2,0
32,43,41,0.3,2,0
34,48,55,0.24,2,0
33,53,57,0.2,1,0
27,42,57,0.2,1,0
27,46,61,0.2,1,0
27,43,0,0,0,0
26,45,59,0.2,1,0
24,47,58,0.2,2,0
30,46,27,0.33,10,0
39,70,17,0.36,8,0
37,61,13,0.32,6,0
39,50,12,0.32,4,0
35,47,10,0.31,3,0
34,48,9,0.37,3,0
40,53,7,0.36,3,0
36,43,5,0.26,2,0
33,40,4,0.22,1,0
37,39,5,0.2,1,0
31,42,3,0.26,2,0
33,44,2,0.3,2,0
31,40,1,0.33,2,0
35,48,1,0.41,2,0
