29,55,13,1.17,25,2
34,64,15,1.07,24,1
30,59,22,0.99,16,3
23,50,20,1.7,13,3
25,50,15,1.4,15,6
23,43,10,1.51,26,8
28,46,5,0,0,0
32,59,0,1.38,34,14
29,65,17,1.12,25,9
26,56,29,1.09,18,5
22,50,41,1.04,13,4
20,48,49,1.06,12,6
20,47,58,1.02,10,8
22,44,63,1.01,12,8
24,50,63,1.05,11,8
23,46,64,0.93,13,6
21,44,54,0.97,21,5
26,51,40,1.03,30,3
27,50,18,1.29,48,0
41,75,4,1.68,57,7
47,89,1,1.85,51,11
51,91,5,1.69,41,10
46,87,13,1.28,33,9
35,59,17,1.25,28,8
32,61,21,0.97,21,1
33,51,11,1.03,23,1
35,56,8,1.07,26,4
37,67,9,1.27,23,4
38,66,4,1.37,25,7
37,61,1,0,0,0
39,72,0,1.65,47,14
40,77,16,1.65,33,8
40,70,25,1.05,25,7
36,70,34,0.98,23,9
38,66,46,1.07,19,8
37,68,63,1.17,15,9
34,64,74,0,0,0
34,59,79,3.65,14,36
33,58,81,1.08,13,9
32,51,83,1.05,15,8
32,60,73,1.04,20,7
36,59,59,1.08,29,5
38,66,45,1.19,36,2
43,77,18,1.72,53,7
68,109,7,2.25,63,10
74,131,1,1.93,69,12
73,126,2,1.82,62,12
77,130,2,2.2,58,11
91,163,2,1.98,54,2
82,144,2,1.81,51,1
78,129,2,1.87,45,4
94,155,2,1.49,41,4
64,112,1,0,0,0
64,98,0,0,31,8
64,98,0,0,36,9
74,115,2,0,35,6
66,107,8,1.6,31,3
71,116,29,1.3,30,2
70,111,45,1.24,32,2
68,107,53,1.29,29,4
55,84,65,1.3,18,7
47,72,81,1.31,20,9
47,74,98,1.36,11,8
59,78,85,1.16,11,7
40,65,94,1.09,11,5
42,74,83,1.09,12,3
50,75,83,1.11,15,0
53,88,54,1.53,25,6
78,117,68,1.7,25,7
89,123,54,1.74,35,7
87,120,46,1.71,36,8
86,119,43,1.69,32,7
86,118,65,1.17,14,2
78,100,60,1.13,15,1
70,86,65,1.06,10,3
76,93,70,0,0,0
76,87,0,1.11,9,8
76,95,23,1.18,27,8
64,76,9,1.39,43,8
66,101,13,1.57,45,7
62,110,44,1.04,18,1
53,80,63,0.93,13,2
37,67,75,0.92,9,3
37,62,58,1.07,8,6
44,65,67,1.21,8,7
42,62,70,1.17,7,8
39,61,68,1.16,8,8
40,56,74,1.13,9,7
40,65,83,1.12,9,5
38,71,76,1.06,10,3
41,67,51,1.2,19,1
52,76,16,1.56,32,7
52,82,35,1.51,19,8
43,65,33,1.26,14,8
31,42,34,1.21,9,8
25,37,36,1.12,9,7
26,34,41,0.67,6,0
24,37,37,0.59,5,0
20,38,24,0,0,0
21,36,0,0.59,6,6
28,40,9,0.8,7,7
29,45,4,1.09,9,8
40,57,0,1.36,14,8
42,82,3,0.95,17,7
