18,27,25,0.65,3,0
35,45,16,0.68,4,0
31,44,16,0.65,3,0
23,32,15,0.63,3,0
32,33,0,0,0,0
26,35,7,0.66,6,0
22,30,4,0.78,10,0
34,41,2,0.89,11,0
35,47,8,0.91,13,0
41,59,19,0.9,16,0
43,53,29,0.89,17,0
21,24,41,0.66,3,0
0,0,47,0.61,4,0
0,0,49,0.6,6,0
27,32,47,0.63,9,0
28,35,50,0.61,8,0
24,28,45,0.65,14,0
23,27,34,0.72,18,0
29,36,23,0.8,23,0
33,44,17,0.88,22,0
51,60,9,1.01,25,0
47,59,17,0.94,16,0
32,40,18,0.86,12,0
22,27,26,0.68,6,0
15,18,19,0.71,7,0
11,13,20,0.7,4,0
32,34,18,0.68,3,0
32,42,11,0.69,4,0
30,35,11,0.66,3,0
29,31,0,0,0,0
16,17,7,0.68,6,0
29,34,2,0.84,10,0
31,36,8,0.83,11,0
40,53,19,0.81,12,0
40,47,27,0.8,11,0
38,40,40,0.71,8,0
34,36,44,0.7,8,0
33,39,50,0.7,8,0
37,38,57,0.68,5,0
36,43,57,0.71,7,0
37,40,56,0.71,7,0
36,40,38,0.88,18,0
43,51,21,1.02,28,0
47,58,16,1.02,24,0
51,57,19,0.98,19,0
52,58,20,0.99,15,0
51,54,21,0.9,11,0
45,57,16,0.89,9,0
54,64,18,0.84,6,0
48,55,21,0.81,5,0
48,58,20,0.76,3,0
39,42,13,0.76,5,0
37,40,13,0.74,3,0
27,29,13,0.72,3,0
37,41,0,0,0,0
26,29,6,0.86,9,0
17,19,17,0.73,5,0
0,0,29,0.74,4,0
8,10,33,0.84,10,0
37,42,42,0.79,10,0
36,41,52,0.71,7,0
29,33,51,0.61,4,0
22,24,47,0.55,5,0
19,21,47,0.59,10,0
21,23,47,0.59,10,0
20,22,44,0.59,7,0
22,26,16,0.92,27,0
33,40,20,0.9,19,0
33,37,23,0.69,9,0
26,30,12,0.8,15,0
9,10,21,0.63,4,0
22,30,16,0.67,8,0
25,65,9,0.73,10,0
20,41,13,0.62,6,0
16,0,17,0.57,2,0
19,26,12,0.58,3,0
17,23,12,0.56,3,0
15,20,7,0.59,5,0
16,21,3,0.67,8,0
18,24,0,0,0,0
18,24,12,0.65,8,0
16,21,20,0.69,9,0
18,24,29,0.64,9,0
18,27,38,0.59,7,0
19,30,42,0.59,8,0
18,30,46,0.59,9,0
18,33,47,0.58,10,0
17,31,43,0.57,10,0
15,26,38,0.59,13,0
15,23,23,0.72,22,0
21,28,15,0.84,25,0
27,33,11,0.9,24,0
40,47,11,1.13,24,0
31,38,26,0.69,5,0
27,33,17,0.72,9,0
30,36,17,0.69,7,0
24,30,11,0.69,10,0
24,30,17,0.64,4,0
18,24,15,0.62,4,0
21,27,11,0.63,3,0
22,28,11,0.6,3,0
20,26,9,0.63,6,0
22,27,4,0.68,10,0
23,29,2,0.89,12,0
27,33,0,0,0,0
22,29,22,0.69,8,0
21,31,28,0.69,10,0
23,34,37,0.66,10,0
22,32,46,0.6,8,0
19,30,50,0.53,5,0
18,30,50,0.51,7,0
18,30,52,0.5,8,0
14,22,51,0.49,8,0
12,19,37,0.59,14,0
26,32,11,0.92,34,0
39,45,12,0.9,26,0
46,52,9,1.06,28,0
37,43,19,0.89,14,0
27,33,26,0.67,5,0
29,34,25,0.64,5,0
27,32,23,0.63,5,0
26,31,19,0.62,4,0
23,28,18,0.61,3,0
25,30,16,0.62,3,0
23,29,13,0.61,3,0
21,26,9,0.62,6,0
23,28,4,0.69,10,0
26,31,4,0.78,13,0
27,33,14,0.73,12,0
27,35,0,0,0,0
27,36,29,0.74,15,0
28,40,41,0.69,12,0
26,40,46,0.63,9,0
22,36,49,0.59,9,0
21,35,52,0.56,9,0
19,31,50,0.54,9,0
19,28,49,0.58,11,0
21,29,28,0.79,26,0
26,33,26,0.82,22,0
32,38,14,1.07,27,0
41,47,21,0.99,18,0
39,45,27,0.85,10,0
36,42,22,0.78,9,0
37,43,25,0.76,5,0
37,43,22,0.76,4,0
36,42,15,0.79,4,0
37,43,14,0.73,3,0
34,40,13,0.7,3,0
31,37,10,0.7,4,0
30,36,5,0.76,8,0
33,39,3,0.82,10,0
33,39,3,0.91,13,0
36,42,13,0.88,13,0
35,43,20,0.98,19,0
37,47,0,0,0,0
34,45,46,0.74,9,0
32,42,55,0.68,7,0
29,41,57,0.65,7,0
27,42,56,0.64,8,0
23,38,54,0.66,10,0
25,35,52,0.68,11,0
27,35,41,0.79,16,0
34,42,29,0.92,22,0
50,56,18,1.02,24,0
43,50,25,0.98,18,0
46,53,27,0.95,11,0
50,56,22,1.02,12,0
51,58,25,0.86,6,0
38,44,21,0.81,6,0
37,43,15,0.8,5,0
38,44,12,0.81,4,0
39,45,11,0.79,4,0
35,40,9,0.74,5,0
33,39,6,0.76,6,0
32,38,6,0.9,8,0
37,43,3,1.03,12,0
35,42,15,0.81,10,0
27,35,26,0.74,7,0
