22,27,0,0.41,22,0
21,34,0,0.38,17,1
23,39,0,0.33,14,0
15,35,0,0.34,16,0
10,26,0,0.47,27,0
14,28,0,0.68,25,0
20,29,0,0.74,25,0
25,33,0,0.76,26,0
26,36,0,0.57,22,0
22,36,29,0.52,21,1
17,42,41,0.51,19,0
21,43,39,0.52,20,0
24,35,27,0.42,11,1
29,46,61,0.48,19,2
27,46,66,0.44,13,3
33,53,46,0.62,31,2
31,59,28,0.82,56,1
41,68,20,0.95,64,2
47,78,13,1.06,65,3
49,79,27,0.47,16,2
12,24,21,0.39,14,2
13,20,0,0,0,0
21,48,7,0.48,28,6
23,52,5,0.56,32,4
28,63,5,0.61,28,4
26,52,5,0.59,25,3
28,38,4,0.64,27,3
20,40,5,0.61,28,2
23,47,5,0.72,29,2
26,48,4,0.94,28,3
36,66,5,0.85,28,2
36,64,13,0.59,23,0
25,47,23,0.53,20,1
24,42,34,0.45,12,1
26,41,46,0.42,13,3
30,43,62,0.49,13,2
42,60,56,0.48,13,2
34,50,47,0.49,27,1
35,52,73,0.47,14,2
33,52,69,0.47,13,2
37,54,66,0.54,14,2
37,58,29,0.44,16,2
21,27,15,0.51,27,2
20,32,5,0.67,42,3
26,41,0,0,0,0
28,46,5,0.69,43,3
26,55,7,0.57,35,1
26,45,5,0.65,34,1
27,55,4,0.66,38,4
39,62,4,0.51,35,3
26,41,4,0.46,33,3
17,32,4,0.57,30,2
16,52,4,0.76,28,2
29,67,4,0.73,27,2
28,52,10,0.65,22,2
24,45,17,0.6,20,2
28,40,31,0.47,15,2
26,47,42,0.38,8,3
17,41,47,0.36,4,2
23,38,44,0.32,2,2
14,26,45,0.32,1,1
19,25,41,0.33,2,1
12,24,45,0.34,3,1
17,27,44,0.37,5,2
20,33,34,0.39,11,1
17,28,18,0.49,25,1
19,39,9,0.65,36,1
28,41,0,0,0,0
26,52,4,0.83,37,2
29,67,4,0.86,35,2
33,55,4,0.85,34,2
34,48,5,0.79,38,1
30,60,8,0.58,29,1
26,41,19,0.45,15,1
14,28,29,0.42,8,1
10,23,23,0.44,13,1
15,29,14,0.51,23,1
15,36,11,0.57,31,1
16,39,25,0.5,17,1
18,27,34,0.41,8,1
15,22,40,0.4,8,1
11,25,45,0.39,6,1
13,23,50,0.39,4,2
11,20,51,0.38,3,1
8,16,54,0.39,3,1
7,19,57,0.39,3,2
12,23,52,0.37,5,1
13,30,51,0.38,5,1
13,29,43,0.4,8,2
14,29,31,0.49,18,1
20,31,0,0,0,0
14,31,11,0.66,35,1
21,41,13,0.62,35,1
19,41,23,0.53,24,2
23,47,17,0.54,26,2
19,41,19,0.42,16,2
11,26,20,0.46,16,1
15,26,17,0.51,19,2
28,35,20,0.43,13,2
16,26,15,0.47,17,2
33,43,13,0.54,21,2
38,48,9,0.66,28,1
30,42,13,0.74,28,1
28,47,26,0.66,20,2
24,41,40,0.58,14,1
22,43,53,0.57,12,2
27,44,65,0.58,14,2
27,45,75,0.6,14,2
30,50,61,0.62,19,1
31,47,58,0.5,8,1
19,32,41,0.53,17,2
20,25,23,0.79,40,2
30,39,15,0.89,38,1
28,35,0,0,0,0
31,54,5,1.4,51,2
31,57,5,1.5,49,2
42,73,4,1.38,47,2
30,64,4,1.32,43,2
36,62,4,1.35,41,2
33,70,4,1.41,34,2
41,78,4,1.24,33,2
32,64,4,1.33,29,2
33,72,4,1.35,26,2
38,67,5,1.34,24,2
34,62,4,1.45,22,2
34,50,5,1.28,21,1
32,51,5,1.12,22,1
35,51,12,0.81,20,1
31,42,26,0.64,17,1
27,46,40,0.58,13,1
23,43,57,0.47,3,1
15,30,60,0.45,1,2
15,28,61,0.44,3,2
18,28,61,0.42,7,2
17,34,53,0.38,5,1
11,21,59,0.47,5,1
26,46,0,0,0,0
21,38,38,0.65,18,2
30,36,28,0.5,8,1
16,25,22,0.56,15,1
24,35,17,0.62,16,1
17,35,14,0.64,13,1
26,28,19,0.55,9,1
22,31,21,0.58,8,1
20,43,25,0.42,5,1
13,21,25,0.32,3,1
7,21,14,0.39,13,2
5,16,6,0.41,24,2
8,26,5,0.54,26,2
14,31,5,0.7,26,2
17,31,0,0,0,0
18,30,28,0.43,11,3
3,19,35,0.46,10,1
12,31,49,0.44,9,1
21,38,54,0.38,4,2
19,29,46,0.34,4,2
7,10,40,0.29,4,2
6,7,44,0.31,1,2
4,5,36,0.32,7,2
6,13,39,0.34,3,2
6,10,32,0.4,7,1
8,18,28,0.44,7,1
14,19,24,0.43,11,2
13,24,29,0.38,7,1
12,16,26,0.38,7,1
11,17,22,0.44,5,1
15,21,17,0.53,9,1
18,31,16,0.42,8,1
18,30,16,0.41,5,1
13,21,18,0.4,5,1
17,23,15,0.43,8,1
8,19,15,0.38,5,1
5,13,11,0.4,7,1
14,23,0,0,0,0
18,33,13,0.63,14,2
15,28,24,0.42,6,0
11,15,0,0,0,0
11,17,33,0.29,3,3
10,13,0,0,0,0
9,18,31,0.28,3,2
9,14,30,0.29,5,1
9,23,29,0.31,7,1
8,15,25,0.28,7,1
13,18,25,0.29,6,1
9,18,22,0.32,7,1
10,11,19,0.34,8,1
9,16,14,0.37,10,1
19,20,14,0.36,10,1
9,19,13,0.3,8,1
8,18,15,0.26,6,1
8,16,16,0.25,3,1
9,14,16,0.25,4,1
7,25,16,0.25,2,1
5,13,16,0.25,3,1
11,13,14,0.27,4,1
11,15,11,0.28,9,1
12,21,0,0,0,0
14,20,4,0.51,17,2
14,28,9,0.54,13,1
14,27,14,0.36,8,1
16,18,0,0,0,0
12,23,23,0.34,17,2
13,31,27,0.32,16,2
18,25,27,0.26,7,2
6,14,30,0.28,4,2
7,16,25,0.33,12,2
13,21,24,0.25,5,1
11,28,21,0.27,9,1
12,27,14,0.42,15,2
18,32,10,0.5,18,1
17,35,6,0.55,22,2
18,38,7,0.53,23,2
17,30,14,0.32,11,1
7,18,15,0.27,10,1
6,9,15,0.23,7,1
5,8,17,0.26,5,1
5,15,14,0.23,6,1
4,11,9,0.31,9,1
7,19,5,0.38,14,2
12,28,0,0,0,0
17,37,5,0.44,19,3
13,32,4,0.55,19,2
15,33,8,0.54,17,3
19,30,16,0.49,15,2
23,39,24,0.51,17,2
17,32,35,0.49,17,3
20,33,49,0.44,13,3
11,34,86,0.45,16,4
29,56,72,0.42,18,3
23,47,55,0.41,20,3
22,41,30,0.45,32,2
18,25,18,0.64,30,1
24,37,9,0.95,49,1
21,56,4,1.22,60,1
34,70,4,1.29,66,2
44,88,4,0.82,56,1
37,67,5,0.82,50,1
40,74,14,0.62,32,1
40,55,16,0.47,18,1
30,44,18,0.42,21,1
27,47,22,0.35,17,1
23,25,17,0.36,27,1
20,28,0,0,0,0
19,32,13,0.37,20,2
14,36,11,0.35,18,1
14,27,6,0.48,25,1
14,39,9,0.57,23,1
18,39,13,0.63,27,2
26,53,15,0.67,32,2
28,57,18,0.63,35,2
24,58,30,0.55,33,3
21,46,52,0.46,19,2
21,40,62,0.38,11,2
18,41,70,0.41,13,2
29,45,69,0.4,13,2
31,52,42,0.57,35,2
34,47,44,0.69,39,2
46,61,23,0.86,60,3
52,88,11,1.05,64,4
61,98,5,1.1,70,4
61,94,4,1.15,72,3
61,98,5,1.39,69,3
71,124,4,1.58,70,4
76,131,5,1.62,68,5
85,139,4,1.59,59,4
71,101,0,0,0,0
56,83,4,0.99,58,5
40,67,4,0.82,45,2
37,62,5,0.75,38,2
43,76,6,0.59,24,1
29,43,8,0.63,26,2
28,33,12,0.66,31,3
27,43,11,0.7,30,2
27,43,22,0.54,27,3
20,39,30,0.57,30,3
35,52,38,0.46,21,1
21,38,37,0.33,9,1
9,19,29,0.31,10,2
7,22,14,0.36,15,2
6,13,6,0.52,25,2
10,14,6,0.51,26,2
10,24,8,0.42,20,1
8,9,6,0.46,21,1
8,9,5,0.54,24,1
7,8,5,0.56,24,1
7,18,5,0.58,22,1
10,17,4,0.5,19,2
11,25,3,0.43,17,1
7,31,0,0,0,0
8,17,4,0.37,14,1
8,19,7,0.31,10,1
6,15,10,0.29,6,1
6,11,7,0.3,8,1
7,13,8,0.33,9,1
11,14,8,0.35,11,1
10,16,13,0.33,9,1
6,10,21,0.26,4,0
6,8,25,0.28,4,1
9,11,23,0.29,8,1
6,12,16,0.31,10,1
7,10,18,0.31,7,1
8,16,19,0.32,7,1
7,21,19,0.31,8,1
6,19,17,0.28,8,1
4,13,12,0.35,13,1
7,10,8,0.45,18,1
4,16,4,0.52,23,1
7,19,4,0.47,23,1
6,20,4,0.41,23,1
8,23,3,0.43,21,1
9,25,3,0.38,19,1
9,31,0,0,0,0
6,24,7,0.27,12,1
4,17,8,0.3,10,1
8,17,6,0.28,9,1
5,19,5,0.34,13,1
7,27,3,0.36,13,1
11,19,5,0.44,14,1
9,26,6,0.47,12,1
9,28,10,0.41,11,0
9,17,17,0.35,11,0
7,19,23,0.31,9,1
8,20,31,0.26,5,1
8,16,37,0.28,6,1
6,22,40,0.25,5,1
5,12,0,0,0,0
8,20,27,0.27,8,2
8,22,23,0.3,12,1
9,20,19,0.36,16,1
7,21,13,0.54,20,1
13,23,7,0.62,23,2
10,32,4,0.93,26,1
22,51,3,0.72,24,1
18,40,4,0.69,21,1
17,30,3,0.81,22,2
15,38,4,0.83,20,2
32,52,4,0.69,20,2
21,39,3,0.66,17,2
14,35,4,0.71,16,2
19,38,9,0.29,12,1
9,13,8,0.28,16,1
9,14,5,0.43,22,1
6,14,7,0.49,21,2
15,22,13,0.43,19,2
17,32,19,0.38,17,1
12,26,25,0.39,15,1
15,32,28,0.4,22,2
24,30,32,0.51,28,1
22,35,0,0,0,0
20,45,61,0.47,19,3
30,42,42,0.35,16,2
9,11,24,0.5,26,2
15,18,13,0.66,31,1
17,30,4,0.99,42,2
19,43,4,1.13,44,2
26,58,12,0.51,34,1
20,35,8,0.38,27,1
13,21,7,0.45,26,1
18,27,5,0.51,27,2
18,34,9,0.38,23,1
16,26,9,0.38,29,2
13,19,10,0.37,23,1
10,22,7,0.37,23,2
11,29,6,0.38,21,2
14,26,4,0.51,26,2
16,27,5,0.53,28,1
19,32,8,0.67,27,1
17,37,14,0.66,24,1
22,38,22,0.63,23,1
27,37,36,0.49,16,1
18,37,48,0.41,13,2
18,28,0,0,0,0
15,26,40,0.3,8,2
9,24,34,0.33,8,1
18,23,44,0.32,8,1
17,33,50,0.43,16,1
26,40,65,0.63,22,1
33,58,49,0.64,24,1
45,61,37,0.57,18,1
29,43,38,0.46,11,1
21,36,24,0.48,17,1
25,43,29,0.43,14,1
20,31,15,0.57,26,1
33,56,13,0.5,29,1
25,46,8,0.51,29,1
24,46,7,0.54,25,1
27,48,4,0.59,24,1
31,51,4,0.6,25,1
32,49,7,0.59,27,1
34,46,4,0.79,27,1
32,49,7,0.89,29,1
41,59,12,0.89,36,1
39,61,31,0.6,30,1
37,55,36,0.43,18,1
27,42,0,0,0,0
17,30,40,0.33,10,2
14,32,30,0.37,16,1
18,32,25,0.45,23,2
20,32,23,0.43,20,2
16,27,26,0.38,17,0
16,28,25,0.39,21,1
13,30,13,0.59,31,2
17,34,5,1.65,55,3
37,81,4,1.57,54,2
40,80,5,1.52,50,2
38,83,4,1.35,50,2
35,75,4,1.46,48,2
39,70,5,1.1,45,2
33,72,4,0.81,42,2
31,68,4,0.69,38,1
30,61,7,0.61,34,2
36,52,8,0.57,26,1
43,61,4,0.61,27,1
39,58,4,0.69,25,1
37,60,7,0.72,27,2
27,58,13,0.52,22,0
20,38,24,0.37,17,1
13,27,0,0,0,0
14,26,43,0.32,9,3
12,30,44,0.31,6,2
10,27,45,0.32,5,1
10,22,45,0.31,4,2
9,27,48,0.31,6,2
14,27,49,0.33,8,1
13,36,40,0.52,24,1
25,49,24,0.45,25,1
16,20,11,0.6,38,1
12,28,6,0.76,45,2
13,44,4,0.86,42,2
20,54,4,0.82,43,2
19,44,4,0.85,40,2
16,34,4,0.97,38,2
18,47,5,1.07,35,2
19,51,4,1.03,35,2
20,53,4,0.99,34,3
23,59,4,0.95,31,2
29,61,5,0.93,30,2
21,59,5,1.17,32,3
34,69,9,0.71,31,2
24,46,15,0.51,19,0
15,32,0,0,0,0
26,53,23,0.54,26,2
24,39,43,0.31,6,2
16,24,44,0.29,5,1
12,22,42,0.27,3,1
10,24,43,0.3,6,1
11,24,44,0.29,6,2
15,22,40,0.3,7,1
14,24,32,0.35,14,1
14,28,19,0.48,28,1
18,38,10,0.65,38,2
21,45,5,0.78,44,1
26,55,5,0.87,51,1
28,61,18,0.5,26,1
19,41,16,0.38,15,1
7,18,8,0.43,23,1
6,17,7,0.51,25,1
11,19,10,0.44,21,1
10,29,13,0.41,17,1
12,24,9,0.44,21,1
14,34,5,0.51,24,1
11,26,5,0.79,25,2
20,40,11,0.54,21,1
19,41,0,0,0,0
19,31,30,0.35,9,2
9,24,38,0.3,5,1
7,25,40,0.28,3,2
7,20,42,0.3,4,1
11,21,44,0.3,4,1
10,26,45,0.3,3,1
13,26,44,0.31,5,2
10,28,40,0.32,5,1
12,22,35,0.33,8,1
14,22,25,0.4,16,1
15,28,12,0.57,30,2
17,36,4,0.8,38,1
24,46,4,0.95,38,1
23,45,4,0.82,39,2
27,47,4,0.85,39,2
27,55,4,0.68,38,1
37,48,15,0.53,22,1
24,39,19,0.48,16,2
21,31,14,0.56,21,1
21,34,16,0.48,16,1
17,34,14,0.5,20,1
20,34,5,0.83,33,1
25,48,0,0,0,0
27,59,16,0.78,31,2
32,57,27,0.61,25,1
25,52,0,0,0,0
21,40,0,0,0,0
19,32,56,0.43,7,2
19,29,55,0.44,6,1
17,25,53,0.42,5,1
20,27,53,0.42,7,1
16,27,52,0.43,9,1
18,33,0,0,0,0
22,36,28,0.53,20,1
22,36,16,0.65,32,1
22,42,15,0.65,31,1
23,43,10,0.75,38,1
26,42,8,0.78,42,1
23,45,10,0.73,39,1
26,44,6,0.81,44,1
30,54,15,0.61,29,1
30,46,17,0.56,22,1
30,48,18,0.51,18,1
30,45,21,0.44,16,1
24,43,23,0.42,19,1
28,40,20,0.48,23,1
27,46,24,0.53,20,1
31,44,37,0.4,9,0
17,38,43,0.38,10,1
23,39,49,0.38,7,2
24,38,51,0.38,7,2
19,36,53,0.36,5,1
15,34,53,0.36,5,1
16,27,50,0.33,5,1
22,29,49,0.34,6,1
18,25,0,0,0,0
21,32,38,0.43,16,1
20,30,21,0.54,31,1
21,38,8,0.7,46,1
27,47,10,0.75,44,1
27,55,25,0.49,24,1
27,49,35,0.4,14,2
27,47,39,0.37,11,2
23,49,42,0.34,11,1
31,47,41,0.32,12,1
21,42,39,0.34,12,1
29,46,38,0.34,10,2
29,47,28,0.36,19,2
31,59,25,0.41,24,2
30,57,27,0.47,28,1
35,59,36,0.46,21,1
35,55,49,0.33,11,1
26,51,53,0.3,10,1
27,50,53,0.3,9,2
22,53,59,0.28,8,2
29,61,61,0.26,7,1
23,49,62,0.27,7,1
23,52,62,0.28,8,2
22,50,0,0,0,0
22,48,58,0.3,11,1
26,50,51,0.38,18,2
25,57,26,0.58,44,2
33,64,10,0.76,62,2
36,80,12,0.73,57,2
42,97,28,0.51,33,2
37,76,37,0.44,22,2
31,62,37,0.42,19,2
34,62,45,0.37,11,1
36,60,48,0.36,10,1
34,60,50,0.37,8,1
35,65,46,0.37,9,1
31,57,37,0.4,15,1
42,59,26,0.45,26,2
41,69,15,0.6,38,2
43,71,21,0.61,34,3
44,80,39,0.44,18,1
34,65,48,0.34,13,2
27,59,56,0.29,9,2
28,56,62,0.29,9,2
21,58,64,0.29,8,2
25,45,67,0.27,7,2
23,42,0,0,0,0
23,44,65,0.29,11,3
23,44,64,0.3,12,1
26,46,52,0.35,22,2
29,47,26,0.6,49,2
36,59,6,1.04,74,2
38,74,4,1.44,74,3
45,96,4,1.43,74,3
48,93,4,1.18,71,3
51,93,4,1.11,65,2
51,101,4,0.95,58,2
57,90,7,0.73,52,2
56,92,15,0.6,43,2
52,78,26,0.47,27,3
38,71,30,0.41,24,3
36,55,15,0.5,40,2
37,60,6,0.87,53,3
45,81,11,0.88,53,5
51,93,27,0.65,41,4
40,78,40,0.51,30,3
38,72,52,0.44,23,3
28,56,65,0.36,13,3
19,51,73,0.36,12,2
17,54,0,0,0,0
25,50,83,0.32,7,2
27,48,84,0.34,8,2
29,51,79,0.37,12,1
31,51,59,0.39,20,2
32,56,27,0.58,48,2
34,59,6,0.91,72,2
36,68,7,0.9,80,3
47,91,4,1.21,87,6
52,93,4,1.21,82,9
56,105,4,1.33,77,8
57,101,4,1.31,72,8
57,104,12,0.57,56,6
35,61,18,0.45,40,3
33,57,27,0.42,28,3
33,56,34,0.38,19,3
39,57,26,0.46,27,3
33,54,19,0.58,36,3
37,54,20,0.65,41,4
37,65,19,0.9,56,4
52,95,29,0.77,58,7
45,87,49,0.58,36,5
44,82,63,0.52,28,5
33,68,0,0,0,0
33,65,86,0.47,20,4
31,70,98,0.44,15,3
35,64,101,0.42,15,3
30,69,97,0.42,17,3
37,67,73,0.41,24,2
34,62,37,0.71,50,3
38,67,24,1.17,80,6
65,117,18,1.01,74,5
68,120,14,0.93,70,4
54,99,35,0.65,40,3
44,75,37,0.56,34,3
38,68,34,0.54,31,2
37,57,26,0.58,33,3
38,70,22,0.59,30,5
46,71,15,0.62,34,4
49,78,6,0.69,42,3
53,83,5,0.78,44,3
57,97,7,0.8,42,3
66,104,13,0.8,38,3
58,100,32,0.59,28,3
40,68,41,0.59,30,3
40,80,53,0.54,26,4
35,75,0,0,0,0
36,69,75,0.43,12,3
29,56,82,0.44,17,2
29,54,77,0.36,8,2
23,43,74,0.33,5,2
25,36,78,0.39,8,2
21,47,85,0.55,20,3
35,67,67,0.68,31,3
42,78,56,0.82,40,3
49,80,38,0.82,48,3
58,83,13,0.93,65,4
53,90,6,1.01,73,5
57,92,4,1.03,72,6
55,87,4,1.09,71,6
56,96,4,1.02,66,4
44,72,4,0.94,59,3
48,71,18,0.63,34,5
45,67,17,0.54,28,4
45,72,9,0.63,38,3
48,80,5,0.78,44,3
48,80,11,0.84,40,4
47,78,17,0.81,42,4
52,90,33,0.71,34,4
47,96,51,0.56,22,4
45,83,69,0.43,10,3
36,56,77,0.42,7,2
26,49,73,0.39,9,2
28,49,83,0.39,7,2
24,53,93,0.46,14,2
31,63,103,0.71,30,3
50,99,81,0.69,40,4
52,91,51,0.66,38,4
45,79,35,0.72,44,3
42,75,0,0,0,0
40,70,32,0.61,37,2
